央视直播,#genre#
🐰1987中央广播电视总台春节联欢晚会,https://txmov2.a.kwimgs.com/upic/2026/02/05/16/BMjAyNjAyMDUxNjI3MjhfMTgxNTA2MDY0N18xODY5NDc0OTcyMDJfMF8z_b_B016cb272b717861fdd24c45869b9fa4d.mp4
🐉1988中央广播电视总台春节联欢晚会,https://txmov2.a.kwimgs.com/upic/2026/02/05/16/BMjAyNjAyMDUxNjM0MzhfMTgxNTA2MDY0N18xODY5NDgyMzA4MzJfMF8z_b_B7ada5af8de2e036d339899ba67dc9af6.mp4
🐍1989中央广播电视总台春节联欢晚会,https://txmov2.a.kwimgs.com/upic/2026/02/05/16/BMjAyNjAyMDUxNjQxMTdfMTgxNTA2MDY0N18xODY5NDg5NjU1NTlfMF8z_b_Bc1610dfbf9bfe781e7120fa8f2b6acba.mp4
🐴1990中央广播电视总台春节联欢晚会,https://txmov2.a.kwimgs.com/upic/2026/02/05/16/BMjAyNjAyMDUxNjQ5MDdfMTgxNTA2MDY0N18xODY5NDk3Mzc2MjJfMF8z_b_B0a97e38d5801ea4039481532025ca1cc.mp4
🐏1991中央广播电视总台春节联欢晚会,https://txmov2.a.kwimgs.com/upic/2026/02/06/12/BMjAyNjAyMDYxMjE1MDhfMTgxNTA2MDY0N18xODcwMjg0MTQ1MTRfMF8z_b_Bae0b97b59f23335aef7994ce2c95c028.mp4
🐵1992中央广播电视总台春节联欢晚会,https://txmov2.a.kwimgs.com/upic/2026/02/05/17/BMjAyNjAyMDUxNzE5MzhfMTgxNTA2MDY0N18xODY5NTI5Mzg5MjlfMF8z_b_B46e63025223a32be93b8732ffb9dcef8.mp4
🐔1993中央广播电视总台春节联欢晚会,https://txmov2.a.kwimgs.com/upic/2026/02/05/17/BMjAyNjAyMDUxNzM4MTZfMTgxNTA2MDY0N18xODY5NTQ5MTkwMTVfMF8z_b_Bc73540e40ec548f47fed3efe7d168d4b.mp4
🐶1994中央广播电视总台春节联欢晚会,https://txmov2.a.kwimgs.com/upic/2026/02/05/18/BMjAyNjAyMDUxODE2NTZfMTgxNTA2MDY0N18xODY5NTkxMzQ0ODdfMF8z_b_Be82c9b2d24cfd5110113fedb5df347a0.mp4
🐷1995中央广播电视总台春节联欢晚会,https://txmov2.a.kwimgs.com/upic/2026/02/05/18/BMjAyNjAyMDUxODIyMDNfMTgxNTA2MDY0N18xODY5NTk2NTczMjNfMF8z_b_Bf6fccd188889ca467288d16c658d4fd0.mp4
🐭1996中央广播电视总台春节联欢晚会,https://txmov2.a.kwimgs.com/upic/2026/02/05/18/BMjAyNjAyMDUxODI2NDFfMTgxNTA2MDY0N18xODY5NjAxMzE3NDlfMF8z_b_B44ffbf99104000ef5ab72bd286a79a0d.mp4
🐮1997中央广播电视总台春节联欢晚会,https://txmov2.a.kwimgs.com/upic/2026/02/06/10/BMjAyNjAyMDYxMDU2NDRfMTgxNTA2MDY0N18xODcwMjEyODI0MzFfMF8z_b_B581f8ee25f60aa1374386e2cf3cd67d6.mp4
🐯1998中央广播电视总台春节联欢晚会,https://txmov2.a.kwimgs.com/upic/2026/02/06/10/BMjAyNjAyMDYxMDU5MzFfMTgxNTA2MDY0N18xODcwMjE0OTM3NDZfMF8z_b_Bb50e46685388d2b6a7bc3cc6b5900855.mp4
🐰1999中央广播电视总台春节联欢晚会,https://txmov2.a.kwimgs.com/upic/2026/02/06/11/BMjAyNjAyMDYxMTAzMjRfMTgxNTA2MDY0N18xODcwMjE4NjI5MjBfMF8z_b_B3e670a60776766f3fb527a3da5b8653d.mp4
🦖2000中央广播电视总台春节联欢晚会,https://txmov2.a.kwimgs.com/upic/2026/02/06/11/BMjAyNjAyMDYxMTA1NDhfMTgxNTA2MDY0N18xODcwMjIxMDA5NThfMF8z_b_B9f50984ea6e412f43a8b36b517cdd621.mp4
2001中央广播电视总台春节联欢晚会,https://txmov2.a.kwimgs.com/upic/2026/02/06/11/BMjAyNjAyMDYxMTA4MjNfMTgxNTA2MDY0N18xODcwMjIzNDU1ODBfMF8z_b_Bf48d2800a7bf5dcfa8e39c51ae01c322.mp4
2002中央广播电视总台春节联欢晚会,https://txmov2.a.kwimgs.com/upic/2026/02/06/11/BMjAyNjAyMDYxMTEyMjRfMTgxNTA2MDY0N18xODcwMjI2OTA1MjRfMF8z_b_B0b7353be5c0829cf98b8783984917725.mp4
2003中央广播电视总台春节联欢晚会,https://txmov2.a.kwimgs.com/upic/2026/02/06/11/BMjAyNjAyMDYxMTE0MTRfMTgxNTA2MDY0N18xODcwMjI4NTk2NDZfMF8z_b_Bb8354c07f2b09213e53408bef5cba3f2.mp4
2004中央广播电视总台春节联欢晚会,https://txmov2.a.kwimgs.com/upic/2026/02/06/11/BMjAyNjAyMDYxMTE2MjRfMTgxNTA2MDY0N18xODcwMjMwNTE2NDhfMF8z_b_B8c089e591ef28dde8930275d62570f9f.mp4
2005中央广播电视总台春节联欢晚会,https://txmov2.a.kwimgs.com/upic/2026/02/06/11/BMjAyNjAyMDYxMTE4MjRfMTgxNTA2MDY0N18xODcwMjMyNzUyMzVfMF8z_b_Bb7caa026a446628906e6911d0d85c3db.mp4
2006中央广播电视总台春节联欢晚会,https://txmov2.a.kwimgs.com/upic/2026/02/06/11/BMjAyNjAyMDYxMTE5MDlfMTgxNTA2MDY0N18xODcwMjMzMzQ0OTNfMF8z_b_B90c474f021084f81ad4029f031c80cfd.mp4
2007中央广播电视总台春节联欢晚会,https://txmov2.a.kwimgs.com/upic/2026/02/06/18/BMjAyNjAyMDYxODA0MjRfMTgxNTA2MDY0N18xODcwNjMyNjA0NDFfMF8z_b_B5f8c06ef3cff17d5e6b644784568ad5a.mp4
2008中央广播电视总台春节联欢晚会,https://txmov2.a.kwimgs.com/upic/2026/02/06/11/BMjAyNjAyMDYxMTIzNTFfMTgxNTA2MDY0N18xODcwMjM3NzQzMDlfMF8z_b_Bc502c754f29d22de661525f5bb9692d4.mp4
2009中央广播电视总台春节联欢晚会,https://txmov2.a.kwimgs.com/upic/2026/02/06/11/BMjAyNjAyMDYxMTI1NTBfMTgxNTA2MDY0N18xODcwMjM5MDAxMDVfMF8z_b_B9edad443d0be58fe150d0c3f3c2331ec.mp4
2010中央广播电视总台春节联欢晚会,https://txmov2.a.kwimgs.com/upic/2026/02/06/13/BMjAyNjAyMDYxMzI2MDJfMTgxNTA2MDY0N18xODcwMzQ1ODc3OTFfMF8z_b_B2c1e4f848b75bbfb2e1f9752ad2ce53c.mp4
2011中央广播电视总台春节联欢晚会,https://txmov2.a.kwimgs.com/upic/2026/02/06/13/BMjAyNjAyMDYxMzU4MDlfMTgxNTA2MDY0N18xODcwMzc0ODIyNTRfMF8z_b_B0e3fea7f4b02f21e3137803da1d117a8.mp4
2012中央广播电视总台春节联欢晚会,https://txmov2.a.kwimgs.com/upic/2026/02/06/14/BMjAyNjAyMDYxNDQ5MzNfMTgxNTA2MDY0N18xODcwNDI2OTA3OTRfMF8z_b_Bb83ba9390a22f48c3d37e93b7a23af85.mp4
2013中央广播电视总台春节联欢晚会,https://txmov2.a.kwimgs.com/upic/2026/02/06/15/BMjAyNjAyMDYxNTA5MzJfMTgxNTA2MDY0N18xODcwNDQ2NzI0ODdfMF8z_b_B841164283b8da48d7cbcd16637eecc8f.mp4
2014中央广播电视总台春节联欢晚会,https://txmov2.a.kwimgs.com/upic/2026/02/06/15/BMjAyNjAyMDYxNTIyNTBfMTgxNTA2MDY0N18xODcwNDYxMTk4NDRfMF8z_b_B4ea7ad8e99d9b77e32e0f71836c18e92.mp4
2015中央广播电视总台春节联欢晚会,https://txmov2.a.kwimgs.com/upic/2026/02/06/15/BMjAyNjAyMDYxNTQyMzJfMTgxNTA2MDY0N18xODcwNDgyMDU1MjBfMF8z_b_Bebe31188c8837a5a9a874d8b687908a4.mp4
2016中央广播电视总台春节联欢晚会,https://txmov2.a.kwimgs.com/upic/2026/02/06/15/BMjAyNjAyMDYxNTUwNDZfMTgxNTA2MDY0N18xODcwNDkwMjIzNzdfMF8z_b_B1274426fef8d7b0f3cc6e51d1e6319b8.mp4
2017中央广播电视总台春节联欢晚会,https://txmov2.a.kwimgs.com/upic/2026/02/06/16/BMjAyNjAyMDYxNjA4MDdfMTgxNTA2MDY0N18xODcwNTA4OTUwNDNfMF8z_b_B345a867c763fdcac1ac3bbe5ccd8f4c0.mp4
2018中央广播电视总台春节联欢晚会,https://txmov2.a.kwimgs.com/upic/2026/02/06/16/BMjAyNjAyMDYxNjE0MzFfMTgxNTA2MDY0N18xODcwNTE1MDIxMTJfMF8z_b_B170e20bd514eac77e6281a761b1c023f.mp4
2019中央广播电视总台春节联欢晚会,https://txmov2.a.kwimgs.com/upic/2026/02/06/16/BMjAyNjAyMDYxNjI1MTVfMTgxNTA2MDY0N18xODcwNTI1NjIyNDdfMF8z_b_B4696061518b25d3c9d24202dc3bf73c1.mp4
2020中央广播电视总台春节联欢晚会,https://txmov2.a.kwimgs.com/upic/2026/02/06/16/BMjAyNjAyMDYxNjMyNTZfMTgxNTA2MDY0N18xODcwNTM0MDg1NDFfMF8z_b_Ba35359d0e5eae9f8d23a93d22069b07f.mp4
2021中央广播电视总台春节联欢晚会,https://txmov2.a.kwimgs.com/upic/2026/02/06/17/BMjAyNjAyMDYxNzI3NDNfMTgxNTA2MDY0N18xODcwNTkzMTA2OTRfMF8z_b_B55e8855ad84698be371aae0af7445a0a.mp4
2022中央广播电视总台春节联欢晚会,https://txmov2.a.kwimgs.com/upic/2026/02/06/17/BMjAyNjAyMDYxNzQwMTZfMTgxNTA2MDY0N18xODcwNjA3MDg3ODhfMF8z_b_B1cb0e9b1a610b3c6d8437121c4324f00.mp4
2023中央广播电视总台春节联欢晚会,https://txmov2.a.kwimgs.com/upic/2026/02/06/17/BMjAyNjAyMDYxNzQ3MzRfMTgxNTA2MDY0N18xODcwNjE1MjUwODlfMF8z_b_B07d494255bd176127c919013fd8f95dd.mp4
2024中央广播电视总台春节联欢晚会,https://txmov2.a.kwimgs.com/upic/2026/02/08/16/BMjAyNjAyMDgxNjMzMjFfMTgxNTA2MDY0N18xODcyNTAwNjMwOTJfMF8z_b_Ba3bac19876a521e6ac1dc72dc22c8649.mp4
2025中央广播电视总台春节联欢晚会,https://txmov2.a.kwimgs.com/upic/2026/02/08/17/BMjAyNjAyMDgxNzUyNTZfMTgxNTA2MDY0N18xODcyNTcyNDE5ODVfMF8z_b_B9fc71e55ae0583ddc2621f0034fa4391.mp4
🐴2026中央广播电视总台春节联欢晚会,http://alivod.a.yximgs.com/livedvr/flv2ts/gifshow/kwai_actL_ksle_20260213120123_fyb_strL.1771242726988-17740756.0-1040.m3u8?auth_key=1772281844-1757043927-0-ee1ead2ebf4f29e29340bd1e2b915817&kpn=KUAISHOU&caller=live-stream-playback-api
CCTV-1综合,http://182.91.124.61:8801/tsfile/live/1037_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-2财经,http://182.91.124.61:8801/tsfile/live/1038_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-3综艺,http://182.91.124.61:8801/tsfile/live/1039_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-4中文国际,http://182.91.124.61:8801/tsfile/live/1040_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-5体育,http://182.91.124.61:8801/tsfile/live/1041_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-6电影,http://182.91.124.61:8801/tsfile/live/1042_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-7国防军事,http://182.91.124.61:8801/tsfile/live/1043_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-8电视剧,http://182.91.124.61:8801/tsfile/live/1044_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-9纪录,http://182.91.124.61:8801/tsfile/live/1045_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-10科教,http://182.91.124.61:8801/tsfile/live/1046_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-11戏曲,http://182.91.124.61:8801/tsfile/live/1047_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-12社会与法,http://182.91.124.61:8801/tsfile/live/1048_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-13新闻,http://182.91.124.61:8801/tsfile/live/1049_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-14少儿,http://182.91.124.61:8801/tsfile/live/1050_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-15音乐,http://182.91.124.61:8801/tsfile/live/1051_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://182.91.124.61:8801/tsfile/live/1053_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://182.91.124.61:8801/tsfile/live/1054_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://182.91.124.61:8801/tsfile/live/1055_1.m3u8?key=txiptv&playlive=0&authid=0
浙江卫视,http://182.91.124.61:8801/tsfile/live/1056_1.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://182.91.124.61:8801/tsfile/live/1057_1.m3u8?key=txiptv&playlive=0&authid=0
深圳卫视,http://182.91.124.61:8801/tsfile/live/1058_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视,http://182.91.124.61:8801/tsfile/live/1059_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://182.91.124.61:8801/tsfile/live/1060_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://182.91.124.61:8801/tsfile/live/1061_1.m3u8?key=txiptv&playlive=0&authid=0
海南卫视,http://182.91.124.61:8801/tsfile/live/1062_1.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://182.91.124.61:8801/tsfile/live/1063_1.m3u8?key=txiptv&playlive=0&authid=0
青海卫视,http://182.91.124.61:8801/tsfile/live/1064_1.m3u8?key=txiptv&playlive=0&authid=0
新疆卫视,http://182.91.124.61:8801/tsfile/live/1065_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://182.91.124.61:8801/tsfile/live/1066_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://182.91.124.61:8801/tsfile/live/1067_1.m3u8?key=txiptv&playlive=0&authid=0
河北卫视,http://182.91.124.61:8801/tsfile/live/1068_1.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视,http://182.91.124.61:8801/tsfile/live/1069_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://182.91.124.61:8801/tsfile/live/1070_1.m3u8?key=txiptv&playlive=0&authid=0
东南卫视,http://182.91.124.61:8801/tsfile/live/1071_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://182.91.124.61:8801/tsfile/live/1072_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视,http://182.91.124.61:8801/tsfile/live/1052_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://182.91.124.61:8801/tsfile/live/1073_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://182.91.124.61:8801/tsfile/live/1074_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://182.91.124.61:8801/tsfile/live/1075_1.m3u8?key=txiptv&playlive=0&authid=0

最新电影,#genre#
三傻大闹宝莱坞,https://www.360jiexi.com/player/?url=https://vod.360zyx.vip/20260116/kOsEpjYP/index.m3u8
以色列袭击伊朗,https://qatartv.akamaized.net/hls/live/2026574/qtv2/master.m3u8
三块石,http://www.668mao.com/em3u8/ffm3u8/242513eaa5b80b039e284ade22656096-20221115_7064_a04afd93.m3u8
哑腔2026,http://www.668mao.com/em3u8/ffm3u8/3bbc298ae9cdd38d41b93fe6ee105ccb-20260202_36881_4c96e003.m3u8
中国医生3：急诊24小时1,http://www.668mao.com/em3u8/1080zyk/f729e905a6a8ebbc7f50d250fb9aa5a4-20260127_6209_5446f217.m3u8
中国医生3：急诊24小时2,http://www.668mao.com/em3u8/1080zyk/413b2d0ea2d72e0fd8c2002334270454-20260127_6210_e564618b.m3u8
中国医生3：急诊24小时3,http://www.668mao.com/em3u8/1080zyk/f526f3c6abba713f7560eb0077bc60e9-20260127_6211_0f34132b.m3u8
中国医生3：急诊24小时4,http://www.668mao.com/em3u8/1080zyk/1c6b9de3655f0597fdf627f5a769607b-20260201_16441_8fc00922.m3u8
选择之她·他,http://www.668mao.com/em3u8/lzm3u8/515a80713c37d7c7492ee20fc65028ee-1882_56530070.m3u8
岳家小将,http://www.668mao.com/em3u8/ffm3u8/c447856d018d20ac503aa65f44f0aeb6-20221224_9540_2ba2be73.m3u8
旁观者2025,http://www.668mao.com/em3u8/ffm3u8/f78ea52692552b99cf836db7d6a837eb-20260201_36816_9acd09f9.m3u8
铁弓传奇,http://www.668mao.com/em3u8/lzm3u8/23e1b7c9efd3785c8eb40797d6b8c088-1875_618f8d5b.m3u8
炫舞我人生,http://www.668mao.com/em3u8/1080zyk/4e6597ca9b86748c2c13717927aa717d-20260103_10396_21d144c7.m3u8
老捕快,http://www.668mao.com/em3u8/1080zyk/24e7c69d3a566026bd09642443a59cf2-20260201_15717_65969a52.m3u8
鱼刺2024,http://www.668mao.com/em3u8/1080zyk/2994ec831f40fdf38be07fc96e659f43-20260202_6638_829083d7.m3u8
电影频道,#genre#
CHC动作电影,http://120.238.94.82:9901/tsfile/live/1052_1.m3u8
CHC动作电影,http://38.75.136.137:98/gslb/dsdqpub/chcdz.m3u8?auth=testpub
CHC动作电影,http://183.237.95.108:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=0&authid=0
CHC家庭影院,http://38.75.136.137:98/gslb/dsdqpub/chcjt.m3u8?auth=testpub
科幻电影,https://yylunbo.ottiptv.cc/yy/1354930209
科幻电影,https://yylunbo.ottiptv.cc/yy/1355065896
凤凰电影,http://iot-mqqt.111yao.cn:8080/live/diyp_fhdy.m3u8
东森洋片,http://free.cnlive.club/channel/n7160b4.m3u8
靖天戏剧,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv058
靖天戏剧,https://mao.ffmking888.dpdns.org/?id=6Z2W5aSp5oiy5YqH5Yaw&auth=30234cedf871581989d3c91a3daec1e9f50e024aafcfa2247e7d44d91bb8d02fbc3f571b2d67f9d82642cc1d0f133d89
靖天映画,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv055
靖天映画,https://mao.ffmking888.dpdns.org/?id=6Z2W5aSp5pig55Wr&auth=30234cedf871581989d3c91a3daec1e9f50e024aafcfa2247e7d44d91bb8d02fbc3f571b2d67f9d82642cc1d0f133d89
龙华电影,https://cdn8.163189.xyz/live/lhdy/stream.m3u8
AMC电影,http://61.221.215.25:8800/hls/43/index.m3u8
1930年代经典电影,https://yylunbo.ottiptv.cc/yy/1356363815
CHC电影,http://183.237.95.108:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=0&authid=0
IPTV经典电影,http://43.138.0.72:35455/yy/1382754187
YY果国际电影频道,https://yylunbo.ottiptv.cc/yy/1382627144
东阳影视生活,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8
人在囧途,https://vip.ffzy-play.com/20221018/1953_2d6ba500/index.m3u8
人在囧途之泰囧,https://vip.ffzy-play.com/20221018/1951_47e1adc8/index.m3u8
人在囧途之港囧,https://vip.ffzy-play7.com/20230112/11082_fde1a94d/index.m3u8
倚天屠龙记,http://www.douzhicloud.site:35455/huya/23734246
倩女幽魂人间道,http://jsmov2.a.yximgs.com/bs3/video-hls/5250634317044855747_hlsb.m3u8
倩女幽魂妖魔道,http://jsmov2.a.yximgs.com/bs3/video-hls/5232901391302199073_hlsb.m3u8
倩女幽魂道道道,http://jsmov2.a.yximgs.com/bs3/video-hls/5216294367991385255_hlsb.m3u8
冰冰影剧,http://www.douzhicloud.site:35455/douyu/74374
刀刀影院,http://www.douzhicloud.site:35455/douyu/747764
刑事侦缉档案,http://www.douzhicloud.site:35455/huya/29465856
刘德华电影,http://www.douzhicloud.site:35455/huya/11342424
功夫电影,http://www.douzhicloud.site:35455/huya/11352941
华语影视,http://www.douzhicloud.site:35455/douyu/3928
古装武侠,http://www.douzhicloud.site:35455/douyu/2793084
史诗级科幻电影阿凡达,https://yylunbo.ottiptv.cc/yy/1382735577
周星驰搞笑电影,https://yylunbo.ottiptv.cc/yy/38670875
周星驰电影,http://www.douzhicloud.site:35455/huya/11342412
哈尔滨影视,https://stream.hrbtv.net/yspd/sd/live.m3u8
哈尔滨影视,https://stream.hrbtv.net/yspd/playlist.m3u8
哈尔滨影视,http://stream.hrbtv.net/yspd/sd/live.m3u8
哈尔滨影视,http://111.43.126.240:9003/hls/5/index.m3u8
哈尔滨影视,http://stream.hrbtv.net/yspd/sd/live.m3u8?zheild#http://stream.hrbtv.net/yspd/sd/live.m3u8
国产大片电影,https://yylunbo.ottiptv.cc/yy/1354926655
国产电影就是闹着玩的,https://yylunbo.ottiptv.cc/yy/1354931503
国内经典动作电影,https://yylunbo.ottiptv.cc/yy/1382851522
大江大河2高分影视推荐,https://yylunbo.ottiptv.cc/yy/1382736797
大江大河高分影视推荐,https://yylunbo.ottiptv.cc/yy/1382736806
天映经典,http://74.91.26.218:82/live/tyjd.m3u8
天映经典,http://free.cnlive.club/channel/n7e49c99a.m3u8
天映经典,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/1165791
天龙八部,http://www.douzhicloud.site:35455/yy/1351814644
奇幻冒险电影凯斯宾王子的魔法征途,https://yylunbo.ottiptv.cc/yy/1354926671
宇宙科幻合集,http://www.douzhicloud.site:35455/huya/11342428
安徽影视,http://112.27.235.94:8000/hls/24/index.m3u8
安徽影视,https://www.ahtv.cn/folder9000/folder20193?channelIndex=3
寒战,https://vip.ffzy-play6.com/20221019/157_bf0740ee/index.m3u8
寻秦记,http://www.douzhicloud.site:35455/huya/29465848
射雕英雄传,http://www.douzhicloud.site:35455/huya/23824164
岳云鹏宋小宝也来演电影了,https://yylunbo.ottiptv.cc/yy/1354926612
强森电影,http://www.douzhicloud.site:35455/huya/21059581
影视小艺,https://yylunbo.ottiptv.cc/yy/1382737886
怪兽电影,http://www.douzhicloud.site:35455/huya/21059577
怪医文三块影视剧,https://yylunbo.ottiptv.cc/yy/1354936154
恐怖电影,https://yylunbo.ottiptv.cc/yy/24066336
悬疑武侠电影九门,https://yylunbo.ottiptv.cc/yy/1382828768
成龙电影,http://www.douzhicloud.site:35455/huya/11342386
我不是药神,https://vip.ffzy-play1.com/20221018/478_c3afed66/index.m3u8
战争电影,http://www.douzhicloud.site:35455/huya/21059574
扫黄先锋,http://www.douzhicloud.site:35455/huya/29465855
拆弹专家1,https://vip.ffzy-online.com/20221015/719_80ff87c2/index.m3u8
拆弹专家2,https://vip.ffzy-online.com/20221015/722_e32c42bc/index.m3u8
斗鱼港剧,http://www.douzhicloud.site:35455/douyu/5061550
无心法师,http://www.douzhicloud.site:35455/huya/30080233
末日电影合集,http://www.douzhicloud.site:35455/yy/1354889019
末日系列外国电影合集,https://yylunbo.ottiptv.cc/yy/1354889019
林正英电影,http://www.douzhicloud.site:35455/huya/11342421
林正英经典电影,https://yylunbo.ottiptv.cc/yy/34229877
枪战电影,http://www.douzhicloud.site:35455/huya/21059579
梅艳芳主演喜剧电影,https://yylunbo.ottiptv.cc/yy/1382735627
楚汉骄雄,http://www.douzhicloud.site:35455/huya/29465854
橙记港剧,http://www.douzhicloud.site:35455/douyu/4549169
欧美配音电影,https://yylunbo.ottiptv.cc/yy/1354693629
武侠电影,http://www.douzhicloud.site:35455/huya/11342427
江苏影视,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/jsyingshi/600/index.m3u8?msisdn=2025090309003105f41cc73cf04c92833c2265c0140111&mdspid=&spid=699067&netType=0&sid=5500260517&pid=2028597139&timestamp=20250903090031&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=626064697&ParentNodeID=-99&assertID=5500260517&client_ip=106.13.250.83&SecurityKey=20250903090031&promotionId=&mvid=5100186424&mcid=500020&playurlVersion=WX-A1-8.8.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=6814112e9248d0d7b2bc482bd82b9897&ddCalcu=7698v81a94wb1a2182deb9228448cdb02db7&sv=10004&ct=android
江苏影视,https://mgtv.ottiptv.cc/migu/626064697.m3u8?migutoken=6508bc5fae9f621ed6ec72d39eb7f60ab52c4b412a5ee7f5b612640ecccbde1f9584f0a97aebc090cb58f73e9e079ced87b059526a6614b5a9ad5a23ff4863d36adcc1ed699583e058fac3330e
江苏影视,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/jsyingshi/600/index.m3u8?msisdn=20251023080142772bf60e882f42cebdb0f8be760fd6b7&mdspid=&spid=699067&netType=0&sid=5500260517&pid=2028597139&timestamp=20251023080142&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=626064697&ParentNodeID=-99&assertID=5500260517&client_ip=106.13.250.83&SecurityKey=20251023080142&promotionId=&mvid=5100186424&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=08704ae8cfefd451664dee9c23c79ed1&ddCalcu=10d8ee72906740ca3e28cc9feeefdd446561
江苏影视,http://gslbmgsplive.miguvideo.com/wd_r2/jstv/jsyingshi/600/index.m3u8?msisdn=202510240800581f7cec0b4b0d4f85a55224d468cbc56d&mdspid=&spid=699067&netType=0&sid=5500260517&pid=2028597139&timestamp=20251024080058&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=626064697&ParentNodeID=-99&assertID=5500260517&client_ip=106.13.250.88&SecurityKey=20251024080058&promotionId=&mvid=5100186424&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=8a89abe289ca2d05b7f942cd6dbe231d&ddCalcu=d81ae382296ea0bbde62d8c92c4a92fd70b5
沈腾电影,http://www.douzhicloud.site:35455/huya/11601968
法政先锋,http://www.douzhicloud.site:35455/huya/23863804
